index,date,to_currency,from_currency,rate
909,2005-06-29 00:00:00,USD,EUR,1.2362589840737392
910,2005-06-30 00:00:00,USD,EUR,1.2333609906647254
911,2005-07-01 00:00:00,USD,EUR,1.2242252359701489
912,2005-07-04 00:00:00,USD,EUR,1.2762147050750847
913,2005-07-05 00:00:00,USD,EUR,1.264170479652887
914,2005-07-06 00:00:00,USD,EUR,1.2555603011886256
915,2005-07-07 00:00:00,USD,EUR,1.2563718676340727
916,2005-07-08 00:00:00,USD,EUR,1.268960486338052
917,2005-07-11 00:00:00,USD,EUR,1.2557692198136083
918,2005-07-12 00:00:00,USD,EUR,1.2206728162544314
919,2005-07-13 00:00:00,USD,EUR,1.247986157468964
920,2005-07-14 00:00:00,USD,EUR,1.2529260273267158
921,2005-07-15 00:00:00,USD,EUR,1.2745140246719155
922,2005-07-18 00:00:00,USD,EUR,1.2347255964874686
923,2005-07-19 00:00:00,USD,EUR,1.250694343748311
924,2005-07-20 00:00:00,USD,EUR,1.2726645361213935
925,2005-07-21 00:00:00,USD,EUR,1.248601050330503
926,2005-07-22 00:00:00,USD,EUR,1.268776924288554
927,2005-07-25 00:00:00,USD,EUR,1.2765785776150764
928,2005-07-26 00:00:00,USD,EUR,1.2389951482369932
929,2005-07-27 00:00:00,USD,EUR,1.2550627293247052
930,2005-07-28 00:00:00,USD,EUR,1.2558934672219697
931,2005-07-29 00:00:00,USD,EUR,1.242716663132931
932,2005-08-01 00:00:00,USD,EUR,1.258820561272662
933,2005-08-02 00:00:00,USD,EUR,1.2230559838748576
934,2005-08-03 00:00:00,USD,EUR,1.2079707847093617
935,2005-08-04 00:00:00,USD,EUR,1.261042700112491
936,2005-08-05 00:00:00,USD,EUR,1.2649269137327528
937,2005-08-08 00:00:00,USD,EUR,1.2475149603020304
938,2005-08-09 00:00:00,USD,EUR,1.2257492162471326
939,2005-08-10 00:00:00,USD,EUR,1.2459672673534472
940,2005-08-11 00:00:00,USD,EUR,1.2129777366193746
941,2005-08-12 00:00:00,USD,EUR,1.255588766117132
942,2005-08-15 00:00:00,USD,EUR,1.2238132039155298
943,2005-08-16 00:00:00,USD,EUR,1.2404112948282622
944,2005-08-17 00:00:00,USD,EUR,1.2260816014618918
945,2005-08-18 00:00:00,USD,EUR,1.234469168199704
946,2005-08-19 00:00:00,USD,EUR,1.2468885443523796
947,2005-08-22 00:00:00,USD,EUR,1.2946734768759245
948,2005-08-23 00:00:00,USD,EUR,1.2853148605044231
949,2005-08-24 00:00:00,USD,EUR,1.2621947602946355
950,2005-08-25 00:00:00,USD,EUR,1.2414541851956835
951,2005-08-26 00:00:00,USD,EUR,1.233734376176612
952,2005-08-29 00:00:00,USD,EUR,1.254369881917151
953,2005-08-30 00:00:00,USD,EUR,1.26460733473099
954,2005-08-31 00:00:00,USD,EUR,1.2600288480539077
955,2005-09-01 00:00:00,USD,EUR,1.2740328976721236
956,2005-09-02 00:00:00,USD,EUR,1.2724820050160175
957,2005-09-05 00:00:00,USD,EUR,1.2596903603395182
958,2005-09-06 00:00:00,USD,EUR,1.2795566428473524
959,2005-09-07 00:00:00,USD,EUR,1.2622057925879455
960,2005-09-08 00:00:00,USD,EUR,1.2566750220693983
961,2005-09-09 00:00:00,USD,EUR,1.264204346499396
962,2005-09-12 00:00:00,USD,EUR,1.2618850540973516
963,2005-09-13 00:00:00,USD,EUR,1.241278718217827
964,2005-09-14 00:00:00,USD,EUR,1.2849532692877783
965,2005-09-15 00:00:00,USD,EUR,1.2628088666441133
966,2005-09-16 00:00:00,USD,EUR,1.2591345950757504
967,2005-09-19 00:00:00,USD,EUR,1.2500364920468658
968,2005-09-20 00:00:00,USD,EUR,1.2162492739292816
969,2005-09-21 00:00:00,USD,EUR,1.261360466728835
970,2005-09-22 00:00:00,USD,EUR,1.2628312410552909
971,2005-09-23 00:00:00,USD,EUR,1.2553645605171562
972,2005-09-26 00:00:00,USD,EUR,1.2595017845051288
973,2005-09-27 00:00:00,USD,EUR,1.2260955722657645
974,2005-09-28 00:00:00,USD,EUR,1.2507011957476728
975,2005-09-29 00:00:00,USD,EUR,1.2262037849757004
976,2005-09-30 00:00:00,USD,EUR,1.2631657769636797
977,2005-10-03 00:00:00,USD,EUR,1.2450947268938566
978,2005-10-04 00:00:00,USD,EUR,1.268680039406118
979,2005-10-05 00:00:00,USD,EUR,1.270135733907631
980,2005-10-06 00:00:00,USD,EUR,1.2718808483490522
981,2005-10-07 00:00:00,USD,EUR,1.2767962972764206
982,2005-10-10 00:00:00,USD,EUR,1.2856311464929682
983,2005-10-11 00:00:00,USD,EUR,1.259407620021547
984,2005-10-12 00:00:00,USD,EUR,1.255596087914493
985,2005-10-13 00:00:00,USD,EUR,1.2104632395483117
986,2005-10-14 00:00:00,USD,EUR,1.2634404047409236
987,2005-10-17 00:00:00,USD,EUR,1.2589411560492991
988,2005-10-18 00:00:00,USD,EUR,1.2418423211929177
989,2005-10-19 00:00:00,USD,EUR,1.2732203246837663
990,2005-10-20 00:00:00,USD,EUR,1.223068076867548
991,2005-10-21 00:00:00,USD,EUR,1.2516297420306166
992,2005-10-24 00:00:00,USD,EUR,1.2745753487264109
993,2005-10-25 00:00:00,USD,EUR,1.2492005730636384
994,2005-10-26 00:00:00,USD,EUR,1.2281054456050096
995,2005-10-27 00:00:00,USD,EUR,1.2641115872854565
996,2005-10-28 00:00:00,USD,EUR,1.2228267501555254
997,2005-10-31 00:00:00,USD,EUR,1.245152709920175
998,2005-11-01 00:00:00,USD,EUR,1.2508534694426816
999,2005-11-02 00:00:00,USD,EUR,1.2755450780883082
1000,2005-11-03 00:00:00,USD,EUR,1.227541934490356
1001,2005-11-04 00:00:00,USD,EUR,1.2598735321232983
1002,2005-11-07 00:00:00,USD,EUR,1.2478627174411234
1003,2005-11-08 00:00:00,USD,EUR,1.242455804598667
1004,2005-11-09 00:00:00,USD,EUR,1.2334823702623212
1005,2005-11-10 00:00:00,USD,EUR,1.2665402233360037
1006,2005-11-11 00:00:00,USD,EUR,1.214642744698602
1007,2005-11-14 00:00:00,USD,EUR,1.2906432205934577
1008,2005-11-15 00:00:00,USD,EUR,1.24740556885418
1009,2005-11-16 00:00:00,USD,EUR,1.208616338987674
1010,2005-11-17 00:00:00,USD,EUR,1.2609478370496363
1011,2005-11-18 00:00:00,USD,EUR,1.273196243322263
1012,2005-11-21 00:00:00,USD,EUR,1.2171509970613412
1013,2005-11-22 00:00:00,USD,EUR,1.2614413054766915
1014,2005-11-23 00:00:00,USD,EUR,1.2609365759039428
1015,2005-11-24 00:00:00,USD,EUR,1.232831203778805
1016,2005-11-25 00:00:00,USD,EUR,1.255850805648823
1017,2005-11-28 00:00:00,USD,EUR,1.257439991467694
1018,2005-11-29 00:00:00,USD,EUR,1.223294539103343
1019,2005-11-30 00:00:00,USD,EUR,1.242205953097549
1020,2005-12-01 00:00:00,USD,EUR,1.2735424804794944
1021,2005-12-02 00:00:00,USD,EUR,1.2517902527130391
1022,2005-12-05 00:00:00,USD,EUR,1.224135399789326
1023,2005-12-06 00:00:00,USD,EUR,1.250904179945592
1024,2005-12-07 00:00:00,USD,EUR,1.2760677558692868
1025,2005-12-08 00:00:00,USD,EUR,1.2562335544225365
1026,2005-12-09 00:00:00,USD,EUR,1.2534002129941073
1027,2005-12-12 00:00:00,USD,EUR,1.2335062519638964
1028,2005-12-13 00:00:00,USD,EUR,1.2877745776171907
1029,2005-12-14 00:00:00,USD,EUR,1.267444849060959
1030,2005-12-15 00:00:00,USD,EUR,1.2719481336848886
1031,2005-12-16 00:00:00,USD,EUR,1.2490429343083798
1032,2005-12-19 00:00:00,USD,EUR,1.2673522580589829
1033,2005-12-20 00:00:00,USD,EUR,1.257622673295241
1034,2005-12-21 00:00:00,USD,EUR,1.2675710945168297
1035,2005-12-22 00:00:00,USD,EUR,1.2467317395477906
1036,2005-12-23 00:00:00,USD,EUR,1.2271737372756892
1037,2005-12-26 00:00:00,USD,EUR,1.2663649487750002
1038,2005-12-27 00:00:00,USD,EUR,1.2792536904184313
1039,2005-12-28 00:00:00,USD,EUR,1.2636082426629276
1040,2005-12-29 00:00:00,USD,EUR,1.214234982446827
1041,2005-12-30 00:00:00,USD,EUR,1.241512020589079
1042,2002-01-01 00:00:00,USD,SEK,0.072653602783091
1043,2002-01-02 00:00:00,USD,SEK,0.1036362014639653
1044,2002-01-03 00:00:00,USD,SEK,0.0721460413771663
1045,2002-01-04 00:00:00,USD,SEK,0.1157829555888314
1046,2002-01-07 00:00:00,USD,SEK,0.121654185586379
1047,2002-01-08 00:00:00,USD,SEK,0.1186374214547164
1048,2002-01-09 00:00:00,USD,SEK,0.0731764768252197
1049,2002-01-10 00:00:00,USD,SEK,0.1240742569979337
1050,2002-01-11 00:00:00,USD,SEK,0.1298515780382425
1051,2002-01-14 00:00:00,USD,SEK,0.0991754058040104
1052,2002-01-15 00:00:00,USD,SEK,0.1124044695498195
1053,2002-01-16 00:00:00,USD,SEK,0.1040251578991142
1054,2002-01-17 00:00:00,USD,SEK,0.1154031268876443
1055,2002-01-18 00:00:00,USD,SEK,0.1043598489782528
1056,2002-01-21 00:00:00,USD,SEK,0.0844645742666843
1057,2002-01-22 00:00:00,USD,SEK,0.0969430122485243
1058,2002-01-23 00:00:00,USD,SEK,0.1086159606029459
1059,2002-01-24 00:00:00,USD,SEK,0.1191059469338614
1060,2002-01-25 00:00:00,USD,SEK,0.1319409548408381
1061,2002-01-28 00:00:00,USD,SEK,0.1095204841931771
1062,2002-01-29 00:00:00,USD,SEK,0.1233752304331124
1063,2002-01-30 00:00:00,USD,SEK,0.0905732180359137
1064,2002-01-31 00:00:00,USD,SEK,0.1328252639971776
1065,2002-02-01 00:00:00,USD,SEK,0.1249302376099952
1066,2002-02-04 00:00:00,USD,SEK,0.1236230373843221
1067,2002-02-05 00:00:00,USD,SEK,0.143052106729126
1068,2002-02-06 00:00:00,USD,SEK,0.1119852118481066
1069,2002-02-07 00:00:00,USD,SEK,0.109387295604355
1070,2002-02-08 00:00:00,USD,SEK,0.1123739902089106
1071,2002-02-11 00:00:00,USD,SEK,0.0895902850177663
1072,2002-02-12 00:00:00,USD,SEK,0.0856469935324139
1073,2002-02-13 00:00:00,USD,SEK,0.1039388486086132
1074,2002-02-14 00:00:00,USD,SEK,0.0864947012242539
1075,2002-02-15 00:00:00,USD,SEK,0.0999657673518791
1076,2002-02-18 00:00:00,USD,SEK,0.1162776279133031
1077,2002-02-19 00:00:00,USD,SEK,0.1122280737968191
1078,2002-02-20 00:00:00,USD,SEK,0.1041301351543409
1079,2002-02-21 00:00:00,USD,SEK,0.0971689948187529
1080,2002-02-22 00:00:00,USD,SEK,0.1228335556475769
1081,2002-02-25 00:00:00,USD,SEK,0.0889565133013191
1082,2002-02-26 00:00:00,USD,SEK,0.0962684824302193
1083,2002-02-27 00:00:00,USD,SEK,0.1039035279707691
1084,2002-02-28 00:00:00,USD,SEK,0.0884227774279739
1085,2002-03-01 00:00:00,USD,SEK,0.1438646098261147
1086,2002-03-04 00:00:00,USD,SEK,0.097356634755708
1087,2002-03-05 00:00:00,USD,SEK,0.1011979357807648
1088,2002-03-06 00:00:00,USD,SEK,0.1273344155033396
1089,2002-03-07 00:00:00,USD,SEK,0.1228180640276531
1090,2002-03-08 00:00:00,USD,SEK,0.0900088404466678
1091,2002-03-11 00:00:00,USD,SEK,0.0741355576504899
1092,2002-03-12 00:00:00,USD,SEK,0.121453627875212
1093,2002-03-13 00:00:00,USD,SEK,0.1030154607582701
1094,2002-03-14 00:00:00,USD,SEK,0.12884459293852
1095,2002-03-15 00:00:00,USD,SEK,0.1272382503275059
1096,2002-03-18 00:00:00,USD,SEK,0.1236757200510892
1097,2002-03-19 00:00:00,USD,SEK,0.1039068408475951
1098,2002-03-20 00:00:00,USD,SEK,0.1182633746477666
1099,2002-03-21 00:00:00,USD,SEK,0.1230730845710564
1100,2002-03-22 00:00:00,USD,SEK,0.1306592186144092
1101,2002-03-25 00:00:00,USD,SEK,0.1389987907175584
1102,2002-03-26 00:00:00,USD,SEK,0.1019161624233163
1103,2002-03-27 00:00:00,USD,SEK,0.1182429880566805
1104,2002-03-28 00:00:00,USD,SEK,0.1144027664975861
1105,2002-03-29 00:00:00,USD,SEK,0.0766953796545076
1106,2002-04-01 00:00:00,USD,SEK,0.1130863904504345
1107,2002-04-02 00:00:00,USD,SEK,0.0925196839052375
1108,2002-04-03 00:00:00,USD,SEK,0.1122830179882156
1109,2002-04-04 00:00:00,USD,SEK,0.1512435603004023
1110,2002-04-05 00:00:00,USD,SEK,0.1087137105777932
1111,2002-04-08 00:00:00,USD,SEK,0.1535988261356802
1112,2002-04-09 00:00:00,USD,SEK,0.0697307935620998
1113,2002-04-10 00:00:00,USD,SEK,0.1283160836063418
1114,2002-04-11 00:00:00,USD,SEK,0.1375157482329018
1115,2002-04-12 00:00:00,USD,SEK,0.1168407337965154
1116,2002-04-15 00:00:00,USD,SEK,0.1250941096946367
1117,2002-04-16 00:00:00,USD,SEK,0.1342622474711096
1118,2002-04-17 00:00:00,USD,SEK,0.1252537874288213
1119,2002-04-18 00:00:00,USD,SEK,0.1109679547466775
1120,2002-04-19 00:00:00,USD,SEK,0.1103050077651909
1121,2002-04-22 00:00:00,USD,SEK,0.0943053985167239
1122,2002-04-23 00:00:00,USD,SEK,0.1125711490428938
1123,2002-04-24 00:00:00,USD,SEK,0.1425132281860828
1124,2002-04-25 00:00:00,USD,SEK,0.1195056767243164
1125,2002-04-26 00:00:00,USD,SEK,0.0692824102688172
1126,2002-04-29 00:00:00,USD,SEK,0.1359850902261344
1127,2002-04-30 00:00:00,USD,SEK,0.1352588230442113
1128,2002-05-01 00:00:00,USD,SEK,0.1450820244796279
1129,2002-05-02 00:00:00,USD,SEK,0.0980715452797605
1130,2002-05-03 00:00:00,USD,SEK,0.1221703666191618
1131,2002-05-06 00:00:00,USD,SEK,0.0856103659513447
1132,2002-05-07 00:00:00,USD,SEK,0.0901357607089333
1133,2002-05-08 00:00:00,USD,SEK,0.113663995795069
1134,2002-05-09 00:00:00,USD,SEK,0.1018300893940833
1135,2002-05-10 00:00:00,USD,SEK,0.130239798668009
1136,2002-05-13 00:00:00,USD,SEK,0.1060769299114366
1137,2002-05-14 00:00:00,USD,SEK,0.0952605207484924
1138,2002-05-15 00:00:00,USD,SEK,0.1120070020580752
1139,2002-05-16 00:00:00,USD,SEK,0.1012546226310021
1140,2002-05-17 00:00:00,USD,SEK,0.0794542809406952
1141,2002-05-20 00:00:00,USD,SEK,0.1303717516498486
1142,2002-05-21 00:00:00,USD,SEK,0.1032200144409549
1143,2002-05-22 00:00:00,USD,SEK,0.1413385148999432
1144,2002-05-23 00:00:00,USD,SEK,0.1245471205013924
1145,2002-05-24 00:00:00,USD,SEK,0.0814600721297893
1146,2002-05-27 00:00:00,USD,SEK,0.1398603919410998
1147,2002-05-28 00:00:00,USD,SEK,0.1469894569990468
1148,2002-05-29 00:00:00,USD,SEK,0.1250732429976029
1149,2002-05-30 00:00:00,USD,SEK,0.0992060003603819
1150,2002-05-31 00:00:00,USD,SEK,0.1237442405913533
1151,2002-06-03 00:00:00,USD,SEK,0.1150270223164343
1152,2002-06-04 00:00:00,USD,SEK,0.1059803157439401
1153,2002-06-05 00:00:00,USD,SEK,0.1286885408822009
1154,2002-06-06 00:00:00,USD,SEK,0.0869301776381183
1155,2002-06-07 00:00:00,USD,SEK,0.0960098715962995
1156,2002-06-10 00:00:00,USD,SEK,0.099362028482021
1157,2002-06-11 00:00:00,USD,SEK,0.1354795501903407
1158,2002-06-12 00:00:00,USD,SEK,0.115957496445294
1159,2002-06-13 00:00:00,USD,SEK,0.0823210411546916
1160,2002-06-14 00:00:00,USD,SEK,0.1165085013679923
1161,2002-06-17 00:00:00,USD,SEK,0.1074060427621328
1162,2002-06-18 00:00:00,USD,SEK,0.1157184273318749
1163,2002-06-19 00:00:00,USD,SEK,0.105771037929895
1164,2002-06-20 00:00:00,USD,SEK,0.1152508217872758
1165,2002-06-21 00:00:00,USD,SEK,0.0948992970886664
1166,2002-06-24 00:00:00,USD,SEK,0.0980838268138824
1167,2002-06-25 00:00:00,USD,SEK,0.1614108816486218
1168,2002-06-26 00:00:00,USD,SEK,0.1319396067013269
1169,2002-06-27 00:00:00,USD,SEK,0.0788081682547136
1170,2002-06-28 00:00:00,USD,SEK,0.106210491447889
1171,2002-07-01 00:00:00,USD,SEK,0.1080726274781472
1172,2002-07-02 00:00:00,USD,SEK,0.1219479049382572
1173,2002-07-03 00:00:00,USD,SEK,0.1382902445678799
1174,2002-07-04 00:00:00,USD,SEK,0.1078864085418158
1175,2002-07-05 00:00:00,USD,SEK,0.1255887129830156
1176,2002-07-08 00:00:00,USD,SEK,0.109565130533718
1177,2002-07-09 00:00:00,USD,SEK,0.1254774247252567
1178,2002-07-10 00:00:00,USD,SEK,0.1191386964467884
1179,2002-07-11 00:00:00,USD,SEK,0.0947180198417685
1180,2002-07-12 00:00:00,USD,SEK,0.1278187974024819
1181,2002-07-15 00:00:00,USD,SEK,0.1100354785710172
1182,2002-07-16 00:00:00,USD,SEK,0.1364399621150521
1183,2002-07-17 00:00:00,USD,SEK,0.0992852888237356
1184,2002-07-18 00:00:00,USD,SEK,0.0999752449231579
1185,2002-07-19 00:00:00,USD,SEK,0.0885958544256634
1186,2002-07-22 00:00:00,USD,SEK,0.1227706111421439
1187,2002-07-23 00:00:00,USD,SEK,0.1348387503404039
1188,2002-07-24 00:00:00,USD,SEK,0.1286457599212773
1189,2002-07-25 00:00:00,USD,SEK,0.1254562744659651
1190,2002-07-26 00:00:00,USD,SEK,0.0987350327751958
1191,2002-07-29 00:00:00,USD,SEK,0.104589569825747
1192,2002-07-30 00:00:00,USD,SEK,0.1159559963764659
1193,2002-07-31 00:00:00,USD,SEK,0.1379117065823245
1194,2002-08-01 00:00:00,USD,SEK,0.0999127341448897
1195,2002-08-02 00:00:00,USD,SEK,0.1211610622182847
1196,2002-08-05 00:00:00,USD,SEK,0.1254396490835446
1197,2002-08-06 00:00:00,USD,SEK,0.0865973806012665
1198,2002-08-07 00:00:00,USD,SEK,0.0866045938716123
1199,2002-08-08 00:00:00,USD,SEK,0.1145357494425624
1200,2002-08-09 00:00:00,USD,SEK,0.1205301493437269
1201,2002-08-12 00:00:00,USD,SEK,0.0944651381783733
1202,2002-08-13 00:00:00,USD,SEK,0.118567920179343
1203,2002-08-14 00:00:00,USD,SEK,0.143370001087363
1204,2002-08-15 00:00:00,USD,SEK,0.1389911649673239
1205,2002-08-16 00:00:00,USD,SEK,0.0992539465183729
1206,2002-08-19 00:00:00,USD,SEK,0.1061064081812766
1207,2002-08-20 00:00:00,USD,SEK,0.0960050216078554
1208,2002-08-21 00:00:00,USD,SEK,0.1246573893425045
1209,2002-08-22 00:00:00,USD,SEK,0.0966604215867117
1210,2002-08-23 00:00:00,USD,SEK,0.0978157792046577
1211,2002-08-26 00:00:00,USD,SEK,0.1095971760155463
1212,2002-08-27 00:00:00,USD,SEK,0.1124488246542486
1213,2002-08-28 00:00:00,USD,SEK,0.0950821980536691
1214,2002-08-29 00:00:00,USD,SEK,0.1320200818496958
1215,2002-08-30 00:00:00,USD,SEK,0.0939621237298765
1216,2002-09-02 00:00:00,USD,SEK,0.0983340502863265
1217,2002-09-03 00:00:00,USD,SEK,0.1067293324624617
1218,2002-09-04 00:00:00,USD,SEK,0.1343321327899038
1219,2002-09-05 00:00:00,USD,SEK,0.0946173299498454
1220,2002-09-06 00:00:00,USD,SEK,0.1564253658047653
1221,2002-09-09 00:00:00,USD,SEK,0.1254960920366984
1222,2002-09-10 00:00:00,USD,SEK,0.1108840029711088
1223,2002-09-11 00:00:00,USD,SEK,0.1103226019431094
1224,2002-09-12 00:00:00,USD,SEK,0.0656492286334165
1225,2002-09-13 00:00:00,USD,SEK,0.120810063674419
1226,2002-09-16 00:00:00,USD,SEK,0.0886498744271137
1227,2002-09-17 00:00:00,USD,SEK,0.119634281012128
1228,2002-09-18 00:00:00,USD,SEK,0.1040117665669267
1229,2002-09-19 00:00:00,USD,SEK,0.1119094572449947
1230,2002-09-20 00:00:00,USD,SEK,0.1028676668414295
1231,2002-09-23 00:00:00,USD,SEK,0.0825265899209595
1232,2002-09-24 00:00:00,USD,SEK,0.1276433385523493
1233,2002-09-25 00:00:00,USD,SEK,0.0762413022309864
1234,2002-09-26 00:00:00,USD,SEK,0.1195200145900428
1235,2002-09-27 00:00:00,USD,SEK,0.1027677715180293
1236,2002-09-30 00:00:00,USD,SEK,0.1180803786498547
1237,2002-10-01 00:00:00,USD,SEK,0.1223378890013658
1238,2002-10-02 00:00:00,USD,SEK,0.0950864088024732
1239,2002-10-03 00:00:00,USD,SEK,0.0925437261297979
1240,2002-10-04 00:00:00,USD,SEK,0.0852861282376385
1241,2002-10-07 00:00:00,USD,SEK,0.1000148374940278
1242,2002-10-08 00:00:00,USD,SEK,0.0863676226340503
1243,2002-10-09 00:00:00,USD,SEK,0.0933091866297964
1244,2002-10-10 00:00:00,USD,SEK,0.1117068513260394
1245,2002-10-11 00:00:00,USD,SEK,0.1260297147124871
1246,2002-10-14 00:00:00,USD,SEK,0.0949272839370753
1247,2002-10-15 00:00:00,USD,SEK,0.0862211398727618
1248,2002-10-16 00:00:00,USD,SEK,0.1100576876716073
1249,2002-10-17 00:00:00,USD,SEK,0.1121202120408641
1250,2002-10-18 00:00:00,USD,SEK,0.0958876987849297
1251,2002-10-21 00:00:00,USD,SEK,0.1125882757627894
1252,2002-10-22 00:00:00,USD,SEK,0.1305395686589617
1253,2002-10-23 00:00:00,USD,SEK,0.1313397073501827
1254,2002-10-24 00:00:00,USD,SEK,0.1018894960238971
1255,2002-10-25 00:00:00,USD,SEK,0.0847317232250438
1256,2002-10-28 00:00:00,USD,SEK,0.1354144711752891
1257,2002-10-29 00:00:00,USD,SEK,0.1070958891307399
1258,2002-10-30 00:00:00,USD,SEK,0.1050475680824118
1259,2002-10-31 00:00:00,USD,SEK,0.0929228894917593
1260,2002-11-01 00:00:00,USD,SEK,0.0996919928155235
1261,2002-11-04 00:00:00,USD,SEK,0.1460461164050112
1262,2002-11-05 00:00:00,USD,SEK,0.1155555007642628
1263,2002-11-06 00:00:00,USD,SEK,0.0868752145941473
1264,2002-11-07 00:00:00,USD,SEK,0.0802368263328894
1265,2002-11-08 00:00:00,USD,SEK,0.1323641944840214
1266,2002-11-11 00:00:00,USD,SEK,0.1371302472242136
1267,2002-11-12 00:00:00,USD,SEK,0.1770576501509411
1268,2002-11-13 00:00:00,USD,SEK,0.1135605349012122
1269,2002-11-14 00:00:00,USD,SEK,0.1129723111690257
1270,2002-11-15 00:00:00,USD,SEK,0.1265189215761444
1271,2002-11-18 00:00:00,USD,SEK,0.0905883763022881
1272,2002-11-19 00:00:00,USD,SEK,0.127332072522918
1273,2002-11-20 00:00:00,USD,SEK,0.0736490713052354
1274,2002-11-21 00:00:00,USD,SEK,0.0721297889177294
1275,2002-11-22 00:00:00,USD,SEK,0.0929341593630304
1276,2002-11-25 00:00:00,USD,SEK,0.1128310481892568
1277,2002-11-26 00:00:00,USD,SEK,0.1089966628251388
1278,2002-11-27 00:00:00,USD,SEK,0.0984689374646037
1279,2002-11-28 00:00:00,USD,SEK,0.0835205454197977
1280,2002-11-29 00:00:00,USD,SEK,0.1129566267702475
1281,2002-12-02 00:00:00,USD,SEK,0.1115961013825405
1282,2002-12-03 00:00:00,USD,SEK,0.1052829030541628
1283,2002-12-04 00:00:00,USD,SEK,0.1285045297238287
1284,2002-12-05 00:00:00,USD,SEK,0.0899735514962489
1285,2002-12-06 00:00:00,USD,SEK,0.1109193066382998
1286,2002-12-09 00:00:00,USD,SEK,0.1623553871150756
1287,2002-12-10 00:00:00,USD,SEK,0.1288958982264293
1288,2002-12-11 00:00:00,USD,SEK,0.0789268088810664
1289,2002-12-12 00:00:00,USD,SEK,0.1142961921825126
1290,2002-12-13 00:00:00,USD,SEK,0.1189221090702054
1291,2002-12-16 00:00:00,USD,SEK,0.1079247106296036
1292,2002-12-17 00:00:00,USD,SEK,0.1210552653136665
1293,2002-12-18 00:00:00,USD,SEK,0.1186266379610515
1294,2002-12-19 00:00:00,USD,SEK,0.099154013372373
1295,2002-12-20 00:00:00,USD,SEK,0.1104665506289863
1296,2002-12-23 00:00:00,USD,SEK,0.1071353445120085
1297,2002-12-24 00:00:00,USD,SEK,0.1168110068759637
1298,2002-12-25 00:00:00,USD,SEK,0.1090620778454492
1299,2002-12-26 00:00:00,USD,SEK,0.1026002409868832
1300,2002-12-27 00:00:00,USD,SEK,0.1589289194141321
1301,2002-12-30 00:00:00,USD,SEK,0.0712334194275218
1302,2002-12-31 00:00:00,USD,SEK,0.1211247174677878
1303,2003-01-01 00:00:00,USD,SEK,0.0927393581923601
1304,2003-01-02 00:00:00,USD,SEK,0.0905684918283338
1305,2003-01-03 00:00:00,USD,SEK,0.1314464382588579
1306,2003-01-06 00:00:00,USD,SEK,0.1106062280047394
1307,2003-01-07 00:00:00,USD,SEK,0.1307639722285072
1308,2003-01-08 00:00:00,USD,SEK,0.1155258364805751
1309,2003-01-09 00:00:00,USD,SEK,0.1113171795325489
1310,2003-01-10 00:00:00,USD,SEK,0.1319724860630288
1311,2003-01-13 00:00:00,USD,SEK,0.0778918472655677
1312,2003-01-14 00:00:00,USD,SEK,0.113258715718424
1313,2003-01-15 00:00:00,USD,SEK,0.1315119895898278
1314,2003-01-16 00:00:00,USD,SEK,0.1075718864722443
1315,2003-01-17 00:00:00,USD,SEK,0.1043344522766588
1316,2003-01-20 00:00:00,USD,SEK,0.1170473522043361
1317,2003-01-21 00:00:00,USD,SEK,0.1027303439095726
1318,2003-01-22 00:00:00,USD,SEK,0.0903506000992681
1319,2003-01-23 00:00:00,USD,SEK,0.0902424508002592
1320,2003-01-24 00:00:00,USD,SEK,0.090793353257778
1321,2003-01-27 00:00:00,USD,SEK,0.125524529934395
1322,2003-01-28 00:00:00,USD,SEK,0.1516829639238833
1323,2003-01-29 00:00:00,USD,SEK,0.1396889558332463
1324,2003-01-30 00:00:00,USD,SEK,0.1377085799439565
1325,2003-01-31 00:00:00,USD,SEK,0.1028865295490385
1326,2003-02-03 00:00:00,USD,SEK,0.1109971654249573
1327,2003-02-04 00:00:00,USD,SEK,0.1267017524477107
1328,2003-02-05 00:00:00,USD,SEK,0.1167877777653252
1329,2003-02-06 00:00:00,USD,SEK,0.0995810469642808
1330,2003-02-07 00:00:00,USD,SEK,0.1315827222560546
1331,2003-02-10 00:00:00,USD,SEK,0.11904673183586
1332,2003-02-11 00:00:00,USD,SEK,0.1047210488037301
1333,2003-02-12 00:00:00,USD,SEK,0.1042533020565896
1334,2003-02-13 00:00:00,USD,SEK,0.1309343002066964
1335,2003-02-14 00:00:00,USD,SEK,0.1255479768425197
1336,2003-02-17 00:00:00,USD,SEK,0.1086283037067413
1337,2003-02-18 00:00:00,USD,SEK,0.0998041198262313
1338,2003-02-19 00:00:00,USD,SEK,0.1162938079752208
1339,2003-02-20 00:00:00,USD,SEK,0.1118365816822445
1340,2003-02-21 00:00:00,USD,SEK,0.1178131937218465
1341,2003-02-24 00:00:00,USD,SEK,0.0954972088474648
1342,2003-02-25 00:00:00,USD,SEK,0.078294429867385
1343,2003-02-26 00:00:00,USD,SEK,0.1232499927624016
1344,2003-02-27 00:00:00,USD,SEK,0.0867886375826487
1345,2003-02-28 00:00:00,USD,SEK,0.1207769036241583
1346,2003-03-03 00:00:00,USD,SEK,0.1163279533819307
1347,2003-03-04 00:00:00,USD,SEK,0.1030246594542497
1348,2003-03-05 00:00:00,USD,SEK,0.1288622386114976
1349,2003-03-06 00:00:00,USD,SEK,0.0990960164704499
